,index,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cc1ccccc1NC(=O)c1ccc(N2C(=O)C3CCC(C4CCC5C(=O)NC(=O)C5C4)CC3C2=O)cc1,459,13.47105392,13.47105392,0.14532704,-0.359221314,0.603509599,30.60526316,513.594,482.346,513.2263711,196,0,0.255168066,-0.321751119,0.321751119,0.255168066,0.763157895,1.368421053,2.078947368,16.18420461,9.640244203,2.528753112,-2.382573434,2.488896105,-2.352808455,6.218655859,-0.126405117,3.35468744,1.129499241,1335.653564,26.55131281,21.3139995,21.3139995,18.31257084,13.51084546,13.51084546,11.25354325,11.25354325,9.224428703,9.224428703,7.105659739,7.105659739,-3.81,604343252.2,24.52240601,9.492935261,4.119252091,220.7012993,5.316788604,0,0,23.62871892,5.907179729,0,34.18938426,0,0,0,18.19910121,93.17976586,17.16874381,23.44110441,23.97268592,40.9106712,0,5.316788604,35.50743628,45.44866694,10.21669833,59.65783953,0,0,15.53348694,11.37477255,0,0,29.53589865,19.17814874,42.43117348,54.44636991,48.53093655,0,0,0,112.65,0,23.97268592,0,65.04333492,36.93412426,24.09248101,4.899909731,24.26546827,31.18920547,10.63357721,0,0,0,65.03108365,5.371673639,2.62229927,-1.487858348,14.12757095,4.4139171,1.921313743,0,0.433333333,38,2,8,2,2,4,2,0,2,5,2,8,4,2,2,4,6,3.84192,139.8589,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(-c6ccccc6)c(C(F)(F)F)c5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,460,14.89993762,14.89993762,0.068795019,-6.125724351,0.144134099,14.77358491,738.562,719.41,738.1201111,268,0,0.416528963,-0.288136969,0.416528963,0.288136969,0.452830189,0.962264151,1.547169811,19.42701532,9.714010351,2.725593887,-2.381856926,2.567104823,-2.545221612,6.341825728,-0.288241632,3.524395437,1.262380548,2351.235047,38.24998342,26.37419186,26.37419186,24.84039229,15.38430953,15.38430953,12.16622916,12.16622916,9.207492562,9.207492562,6.722510219,6.722510219,-6.25,3.81973E+11,35.16566901,11.89824555,5.450687418,292.0132574,0,0,0,5.414990469,23.62871892,18.52889555,24.49493734,4.899909731,39.51373543,0,66.73003775,75.84527843,0,33.50464373,58.69188417,29.31610519,0,5.316788604,0,23.94388602,4.899909731,148.1387677,0,22.25380597,10.21669833,45.2011217,0,0,35.98131595,11.59128899,0,58.12230918,109.1946072,0,22.25380597,0,83.55,86.51676538,58.69188417,0,22.37774075,46.86156363,6.066367068,48.53093655,23.51588981,0,0,0,131.6721214,0,51.59653774,1.799365184,-10.6688094,-4.550014624,19.30088251,-16.98341616,0,0,0.105263158,53,1,6,0,2,2,5,0,5,4,1,15,5,0,0,0,7,9.1343,171.0267,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(C(F)(F)F)c(-c6ccccc6)cc5C(F)(F)F)cc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,461,14.9316383,14.9316383,0.162149026,-6.213751965,0.141675884,14.9122807,806.559,788.415,806.1074957,292,0,0.416529392,-0.288136969,0.416529392,0.288136969,0.421052632,0.859649123,1.350877193,19.42962645,9.714010303,2.725869854,-2.381857808,2.568719787,-2.545221733,6.341898397,-0.288249637,3.550441287,1.304917695,2507.19047,41.62022691,27.93073501,27.93073501,26.46240076,16.1179229,16.1179229,12.84700094,12.84700094,9.628686665,9.628686665,7.045957583,7.045957583,-6.46,1.70626E+12,38.80034916,12.78748309,6.094518426,310.8748058,0,0,0,5.414990469,23.62871892,24.70519407,24.49493734,4.899909731,52.68498057,0,54.59730362,81.9116455,0,39.06809522,71.86312931,29.31610519,0,5.316788604,0,30.12018454,4.899909731,147.6358521,0,22.25380597,10.21669833,58.37236685,0,0,35.98131595,17.7675875,0,63.68576067,103.1282402,0,22.25380597,0,83.55,120.6342561,71.86312931,0,17.69618563,41.29811214,24.26546827,30.33183534,5.316788604,0,0,0,175.3519246,0,51.48652752,1.75867024,-16.55306118,-5.015400198,12.80098762,-22.7463153,0,0,0.128205128,57,1,6,0,2,2,5,0,5,4,1,18,5,0,0,0,7,10.1531,176.0287,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(-c6ccccc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,462,14.94144564,14.94144564,0.013041715,-6.240555916,0.141675884,14.9122807,806.559,788.415,806.1074957,292,0,0.416583713,-0.288136969,0.416583713,0.288136969,0.421052632,0.877192982,1.421052632,19.42962057,9.714010022,2.72588928,-2.381859011,2.568425373,-2.545222148,6.342319415,-0.288249755,3.550479337,1.293563419,2521.44047,41.62022691,27.93073501,27.93073501,26.46240076,16.1179229,16.1179229,12.84354661,12.84354661,9.645018597,9.645018597,7.060739112,7.060739112,-6.46,1.70535E+12,38.80034916,12.78748309,6.094518426,310.8748058,0,0,0,5.414990469,23.62871892,24.70519407,24.49493734,4.899909731,52.68498057,0,60.66367068,75.84527843,0,39.06809522,71.86312931,29.31610519,0,5.316788604,0,30.12018454,4.899909731,147.6358521,0,22.25380597,10.21669833,58.37236685,0,0,35.98131595,17.7675875,0,63.68576067,103.1282402,0,22.25380597,0,83.55,109.5073532,71.86312931,0,39.78936541,24.26546827,48.53093655,12.13273414,5.316788604,0,0,0,173.9316384,0,51.37419215,1.75107446,-15.36619575,-5.289822559,13.10871751,-22.42627086,0,0,0.128205128,57,1,6,0,2,2,5,0,5,4,1,18,5,0,0,0,7,10.1531,176.0287,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)C2CC3C(=O)N(c4ccc(-c5ccc(-c6ccccc6)c(C(F)(F)F)c5)cc4)C(=O)C3CC12,463,13.93557298,13.93557298,0.075246143,-4.567071522,0.503962885,24.86842105,518.491,497.323,518.1453418,192,0,0.416528963,-0.295931778,0.416528963,0.295931778,0.657894737,1.210526316,1.763157895,19.41319619,9.699722977,2.574181754,-2.277891169,2.466955728,-2.345089884,6.224024412,-0.136798213,3.332314811,1.286173579,1443.90803,26.76685576,19.86591805,19.86591805,18.13004886,12.22870873,12.22870873,9.933785351,9.933785351,7.850847162,7.850847162,5.961880345,5.961880345,-4.27,488656242.2,24.08869972,8.647560231,3.805872453,214.9948518,0,0,0,23.62871892,0,6.176298517,29.39484707,0,13.17124514,0,54.59730362,53.29455042,0,34.92246195,32.34939388,29.31610519,0,5.316788604,23.67162418,19.01794176,4.899909731,78.35985631,0,22.25380597,10.21669833,18.85863142,0,0,23.62871892,25.35444725,23.67162418,18.40509474,72.79640482,0,22.25380597,0,83.55,59.04009311,32.34939388,0,18.40509474,22.37774075,10.9662768,18.19910121,48.53093655,0,5.316788604,0,41.80671895,0,51.60715572,2.283839662,0.906554857,-4.236305659,18.67123948,-4.289203011,0,0,0.24137931,38,1,6,1,2,3,3,0,3,4,1,9,3,1,2,3,6,4.8276,131.1527,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)C2CC3C(=O)N(c4ccc(-c5cc(C(F)(F)F)c(-c6ccccc6)cc5C(F)(F)F)cc4)C(=O)C3CC12,464,14.17656725,14.17656725,0.008917038,-4.999966107,0.308681029,24.0952381,586.488,566.328,586.1327264,216,0,0.416529392,-0.295931778,0.416529392,0.295931778,0.595238095,1.023809524,1.452380952,19.41707483,9.699722977,2.575040459,-2.277891169,2.480770007,-2.345089884,6.224151276,-0.140114145,3.365874678,1.376690642,1592.413982,30.13709924,21.4224612,21.4224612,19.75205733,12.96232211,12.96232211,10.61455712,10.61455712,8.272041265,8.272041265,6.28532771,6.28532771,-4.48,2188625705,27.6782008,9.533605046,4.450687952,233.8564001,0,0,0,23.62871892,0,12.35259703,29.39484707,0,26.34249029,0,42.46456948,59.36091749,0,40.48591344,45.52063902,29.31610519,0,5.316788604,23.67162418,25.19424028,4.899909731,77.85694074,0,22.25380597,10.21669833,32.02987656,0,0,23.62871892,31.53074577,23.67162418,23.96854623,66.73003775,0,22.25380597,0,83.55,81.9067461,45.52063902,0,29.6559325,12.13273414,17.03264387,42.46456948,0,0,5.316788604,0,84.77746377,0,51.51305022,2.218856266,-4.086370373,-5.330618616,12.52342092,-9.949135526,0,0,0.266666667,42,1,6,1,2,3,3,0,3,4,1,12,3,1,2,3,6,5.8464,136.1547,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)C2CC3C(=O)N(c4ccc(-c5ccc(-c6ccccc6C(F)(F)F)cc5)c(C(F)(F)F)c4)C(=O)C3CC12,465,14.26605507,14.26605507,0.053563915,-4.909710859,0.308681029,24.0952381,586.488,566.328,586.1327264,216,0,0.41658371,-0.295931778,0.41658371,0.295931778,0.595238095,1.071428571,1.571428571,19.41705368,9.699722977,2.576608573,-2.277891157,2.478326394,-2.345089884,6.224888449,-0.13748178,3.365869358,1.33715847,1606.663982,30.13709924,21.4224612,21.4224612,19.75205733,12.96232211,12.96232211,10.6111028,10.6111028,8.288373197,8.288373197,6.300109238,6.300109238,-4.48,2187428371,27.6782008,9.533605046,4.450687952,233.8564001,0,0,0,23.62871892,0,12.35259703,29.39484707,0,26.34249029,0,48.53093655,53.29455042,0,40.48591344,45.52063902,29.31610519,0,5.316788604,23.67162418,25.19424028,4.899909731,77.85694074,0,22.25380597,10.21669833,32.02987656,0,0,23.62871892,31.53074577,23.67162418,23.96854623,66.73003775,0,22.25380597,0,83.55,70.77984312,45.52063902,0,40.78283549,10.9662768,12.13273414,48.53093655,0,0,5.316788604,0,83.19242731,0,51.41049487,2.199422186,-2.53188584,-5.927605161,12.96839436,-9.644581058,0,0,0.266666667,42,1,6,1,2,3,3,0,3,4,1,12,3,1,2,3,6,5.8464,136.1547,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(C(c5ccc(S(=O)(=O)c6ccccc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc2)C3=O)cc1,466,14.99860126,14.99860126,0.01556467,-6.068376453,0.086555919,14.02564103,1101.068,1062.764,1100.187207,394,0,0.41072139,-0.457357132,0.457357132,0.41072139,0.397435897,0.756410256,1.205128205,32.22934168,9.7271948,2.722057949,-2.380270371,2.562954593,-2.543473434,7.914290164,-0.288247431,3.98830874,0.817827132,3950.102487,55.74333648,40.51183826,42.14483143,36.81574061,23.41445759,26.38078409,18.62972293,22.52908816,13.69319797,17.26426984,9.442927129,11.98586126,-8.88,1.26E+17,52.55675451,18.99112825,8.945092144,440.8957053,9.473725908,22.99804733,0,25.08949674,23.62871892,12.35259703,24.49493734,21.7355037,26.34249029,0,80.57751215,143.5811473,5.414990469,47.52312614,71.8299589,48.99061146,0,5.316788604,0,56.61198628,4.899909731,232.5649911,0,22.99804733,19.69042424,32.02987656,22.99804733,0,52.81690992,30.50448721,0,77.53323507,207.639313,0,0,0,170.29,92.29915657,62.35623299,0,38.58618755,65.77947205,40.29228099,60.66367068,30.33183534,38.11294267,5.316788604,9.473725908,155.7757442,0,50.21359125,2.249295785,-5.631107173,-0.914955993,38.67762448,-12.13675291,4.059240088,-8.959346356,0.103448276,78,1,12,0,2,2,8,0,8,10,1,20,13,0,0,0,10,12.3576,270.5423,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,8,0,2,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(C(c6ccc(S(=O)(=O)c7ccccc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,467,15.01378589,15.01378589,0.175832495,-6.247945558,0.11108048,15,1024.814,1000.622,1024.078246,362,0,0.410722206,-0.288136969,0.410722206,0.288136969,0.357142857,0.685714286,1.114285714,32.22934085,9.714010485,2.737097936,-2.381916484,2.581413497,-2.545228318,7.914267412,-0.289570325,3.704877035,1.106738203,3363.956699,51.36286759,34.34432637,35.97731953,32.41676112,19.58912002,22.55544652,15.60330788,19.50267311,11.84330103,15.4143729,8.488159422,11.03109355,-7.34,7.18545E+14,49.09423432,16.11386216,7.242448753,385.5476388,0,0,0,30.50448721,23.62871892,24.70519407,24.49493734,21.7355037,52.68498057,0,54.59730362,107.1829449,0,47.52312614,88.69872328,48.99061146,0,5.316788604,0,55.11710891,4.899909731,184.0340545,0,0,10.21669833,58.37236685,0,0,65.16950696,30.50448721,0,63.68576067,159.1083765,0,0,0,151.83,143.7198488,62.35623299,26.34249029,40.12722855,54.59730362,36.39820241,18.19910121,5.316788604,0,0,0,233.0791435,0,49.19481347,1.748976948,-19.43292017,-5.131716316,14.80055204,-24.83539619,0,-9.256786611,0.130434783,70,1,10,0,2,2,6,0,6,8,1,24,9,0,0,0,8,9.8578,218.2723,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,4,0,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(C(c6ccc(S(=O)(=O)c7ccccc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc3)C4=O)ccc21,468,14.88375337,14.88375337,0.027763261,-6.065349639,0.111404558,14.4516129,890.792,866.6,890.0827417,314,0,0.41072139,-0.457330383,0.457330383,0.41072139,0.451612903,0.85483871,1.338709677,32.22933913,9.727194876,2.721655674,-2.380269037,2.561474475,-2.543473062,7.914253083,-0.288242968,3.655895029,1.0461693,3069.439454,44.56997438,30.98478782,32.61778098,29.15590744,17.86347489,20.82980139,13.85390607,17.7532713,10.30548748,13.87655935,7.26088977,9.803823897,-7.12,3.47257E+13,41.60721689,14.5155203,6.597297271,346.5731453,4.736862954,11.49902367,0,25.08949674,23.62871892,12.35259703,24.49493734,21.7355037,26.34249029,0,42.46456948,108.1887761,0,47.52312614,67.09309594,48.99061146,0,5.316788604,0,37.34952141,4.899909731,172.9071515,0,11.49902367,14.95356129,32.02987656,11.49902367,0,52.81690992,25.08949674,0,52.55885769,159.1083765,0,0,0,161.06,86.8841661,62.35623299,0,44.33569938,48.53093655,29.165378,66.73003775,0,0,5.316788604,4.736862954,148.3639721,0,49.49281922,2.15108154,-7.455530287,-2.531827953,22.96950842,-12.13069928,0,-8.942657099,0.069767442,62,1,11,0,2,2,6,0,6,9,1,19,9,0,0,0,8,8.2394,205.4563,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,6,0,2,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5cc(Oc6ccccc6)cc(-c6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5)cc3)C4=O)ccc21,469,13.72208718,13.72208718,0.0057281,-5.068312729,0.128302976,13.78571429,764.634,742.458,764.1382057,278,0,0.415946763,-0.457216849,0.457216849,0.415946763,0.428571429,0.928571429,1.517857143,19.41716441,9.96959188,2.383699648,-2.166971566,2.415543372,-2.287074416,6.343661434,-0.142564286,3.596302361,1.083178603,2588.849955,39.51756813,28.28884583,28.28884583,26.61736331,16.60992714,16.60992714,12.74841598,12.74841598,9.06635005,9.06635005,6.404139074,6.404139074,-7.22,2.96808E+12,35.79126654,13.26588716,6.720811945,312.0709517,9.473725908,22.99804733,0,0,23.62871892,12.35259703,24.49493734,4.899909731,26.34249029,0,30.33183534,113.249312,6.066367068,39.06809522,54.99436493,29.31610519,0,5.316788604,0,12.35259703,4.899909731,160.7744174,0,45.2518533,19.69042424,32.02987656,22.99804733,0,23.62871892,12.35259703,0,52.55885769,127.3937084,0,22.25380597,0,102.01,52.67167043,45.52063902,0,56.8195463,29.00914895,4.899909731,66.73003775,42.46456948,0,5.316788604,9.473725908,94.21048529,0,52.12716894,2.223590921,-1.507847471,-1.738256144,28.48815059,-10.13662546,0,0,0.047619048,56,1,8,0,2,2,6,0,6,6,1,14,7,0,0,0,8,10.327,189.7287,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,6,0,2,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5cc(Oc6ccccc6)cc(-c6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5)cc3)C4=O)ccc21,470,13.72322639,13.72322639,0.01295284,-5.072090742,0.120905969,13.68421053,780.633,758.457,780.1331204,284,0,0.415946763,-0.457330383,0.457330383,0.415946763,0.421052632,0.894736842,1.49122807,19.41716838,9.983613007,2.383984441,-2.166939587,2.416041722,-2.287048021,6.341873622,-0.142565233,3.596163609,1.055869632,2609.872077,40.22467491,28.69709412,28.69709412,27.10052656,16.76817543,16.76817543,12.74453231,12.74453231,8.911648637,8.911648637,6.266293639,6.266293639,-7.42,4.6157E+12,36.5506965,13.70516504,7.249464372,317.1844969,14.21058886,34.497071,0,0,23.62871892,12.35259703,24.49493734,4.899909731,26.34249029,0,18.19910121,114.2551431,6.066367068,39.06809522,59.73122788,29.31610519,0,5.316788604,0,12.35259703,4.899909731,160.7744174,0,45.62397398,24.4272872,32.02987656,34.497071,0,23.62871892,12.35259703,0,52.55885769,127.3937084,0,11.12690298,0,111.24,52.67167043,45.52063902,0,68.31856997,17.88224597,4.899909731,78.86277189,30.33183534,0,5.316788604,14.21058886,100.0349558,0,51.7745657,2.187074425,-2.833089501,-1.492516025,27.6398578,-10.14418148,0,0,0.047619048,57,1,9,0,2,2,6,0,6,7,1,15,8,0,0,0,8,10.4523,190.8087,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,6,0,2,0,0,0,0,3,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5cc(Oc6ccccc6)cc(-c6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,471,15.02539151,15.02539151,0.041071851,-6.17950919,0.120525669,14.36923077,914.655,892.479,914.1286251,332,0,0.415946763,-0.457216849,0.457216849,0.415946763,0.4,0.861538462,1.384615385,19.42967335,9.714010474,2.725971258,-2.381857211,2.56850194,-2.545221797,6.341677245,-0.288252757,3.648957756,1.128247162,2896.475592,47.01756813,32.05663267,32.05663267,30.36138024,18.49382056,18.49382056,14.49393412,14.49393412,10.44946218,10.44946218,7.493563291,7.493563291,-7.64,9.56289E+13,43.98646294,15.26885567,7.774725759,356.1589904,9.473725908,22.99804733,0,5.414990469,23.62871892,24.70519407,24.49493734,4.899909731,52.68498057,0,30.33183534,113.249312,6.066367068,39.06809522,81.33685522,29.31610519,0,5.316788604,0,30.12018454,4.899909731,171.9013204,0,34.12495032,19.69042424,58.37236685,22.99804733,0,35.98131595,17.7675875,0,63.68576067,127.3937084,0,11.12690298,0,102.01,103.8199669,45.52063902,26.34249029,52.4479863,41.29811214,30.33183534,24.26546827,23.51588981,0,0,9.473725908,184.4213526,0,52.01512928,1.784969833,-14.69170749,-4.891232886,19.46996629,-22.69181098,0,0,0.111111111,65,1,8,0,2,2,6,0,6,6,1,20,8,0,0,0,8,12.0707,203.6247,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,4,0,1,0,0,0,0,6,0,2,0,0,0,0,2,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
